month,variable,sex,Alberta,British Columbia,Manitoba,New Brunswick,Newfoundland and Labrador,Nova Scotia,Ontario,Prince Edward Island,Quebec,Saskatchewan
1978-05,Employment,Males,594.2,706.3,269.4,148.6,105.6,186.9,2354.1,28,1629.8,259.3
1978-05,Full-time employment,Both sexes,810.8,962.9,371.6,209.5,149.6,262.4,3354.6,39,2317.1,339.1
1978-05,Full-time employment,Females,253.2,308.7,123.1,68.6,47.7,87.8,1153,12.7,771.6,101.6
1978-05,Full-time employment,Males,557.6,654.1,248.5,140.9,101.8,174.6,2201.6,26.3,1545.5,237.4
1978-05,Part-time employment ,Both sexes,144,170.1,69.7,26.9,13.3,37.9,532.6,6,265.6,64.2
1978-05,Part-time employment ,Females,107.4,118,48.8,19.2,9.6,25.5,380.1,4.2,181.3,42.4
1978-05,Part-time employment ,Males,36.6,52.1,20.9,7.7,3.7,12.3,152.5,1.7,84.3,21.9
1978-06,Employment,Both sexes,960.2,1139.4,443.5,239.1,164.6,306.2,3914.8,45.2,2593,401.7
1978-06,Employment,Females,363.7,430.7,174,88.7,57,116.4,1540.9,17.2,957.1,143.1
1978-06,Employment,Males,596.5,708.7,269.4,150.4,107.7,189.8,2373.9,28,1635.9,258.6
1978-06,Full-time employment,Both sexes,817.4,966.6,373,212.1,150.4,266.2,3383.5,39.2,2308.6,335
1978-06,Full-time employment,Females,258,311.1,124.9,69,47.1,90.2,1164.8,12.9,759,97.6
1978-06,Full-time employment,Males,559.4,655.5,248.1,143.1,103.3,175.9,2218.7,26.3,1549.6,237.4
1978-06,Part-time employment ,Both sexes,142.7,172.8,70.5,27,14.2,40.1,531.3,6,284.4,66.7
1978-06,Part-time employment ,Females,105.7,119.6,49.1,19.7,9.9,26.2,376.1,4.3,198.1,45.5
1978-06,Part-time employment ,Males,37.1,53.1,21.4,7.3,4.3,13.9,155.2,1.7,86.3,21.2
1978-07,Employment,Both sexes,966.8,1143.2,445.1,240.1,165.8,306.6,3935.7,45,2602.6,404
1978-07,Employment,Females,366.4,432,174.5,89.6,57.7,118.2,1561.2,17.1,959.9,145
1978-07,Employment,Males,600.5,711.1,270.6,150.5,108.1,188.5,2374.5,27.9,1642.7,259
1978-07,Full-time employment,Both sexes,824.7,968.3,374.6,212.4,152.4,267.7,3363.9,38.7,2311.9,335.2
1978-07,Full-time employment,Females,260.7,308.8,124.4,70.4,48.3,91.1,1154.7,12.7,759.2,99
1978-07,Full-time employment,Males,564,659.5,250.3,142,104,176.5,2209.2,25.9,1552.7,236.3
1978-07,Part-time employment ,Both sexes,142.2,174.9,70.5,27.7,13.4,39,571.8,6.4,290.7,68.8
1978-07,Part-time employment ,Females,105.7,123.2,50.2,19.2,9.4,27,406.5,4.4,200.7,46
1978-07,Part-time employment ,Males,36.5,51.7,20.3,8.5,4.1,11.9,165.3,2,90.1,22.8
1978-08,Employment,Both sexes,969.9,1145.7,446.1,238,167.3,308.7,3948.8,44.9,2613.6,404.5
1978-08,Employment,Females,369.2,434.1,174.8,89.4,58.5,119,1558.9,17,972.1,145
1978-08,Employment,Males,600.7,711.6,271.4,148.6,108.8,189.7,2390,27.9,1641.5,259.4
1978-08,Full-time employment,Both sexes,827.8,971.7,374.6,209.6,153.2,270.3,3384.2,38.1,2332.7,338.2
1978-08,Full-time employment,Females,267.3,313,123.7,69.3,48.8,93.1,1168.8,12.1,774.8,100.1
1978-08,Full-time employment,Males,560.6,658.6,251,140.2,104.4,177.2,2215.4,25.9,1557.9,238.2
1978-08,Part-time employment ,Both sexes,142.1,174,71.5,28.4,14.1,38.4,564.7,6.8,281,66.2
1978-08,Part-time employment ,Females,102,121.1,51.1,20.1,9.6,26,390.1,4.8,197.4,45
1978-08,Part-time employment ,Males,40.1,52.9,20.4,8.4,4.5,12.4,174.6,2,83.6,21.3
1978-09,Employment,Both sexes,970.4,1155.6,444.3,242.2,169.9,309.3,3942.3,45,2621.7,404.8
1978-09,Employment,Females,368.6,441.2,172.4,90.2,60.1,119.1,1565.9,17.1,982,144.4
1978-09,Employment,Males,601.8,714.4,271.9,152,109.9,190.3,2376.4,27.9,1639.7,260.4
1978-09,Full-time employment,Both sexes,827.9,977.3,376,212.6,154.3,271.8,3393.9,39.2,2347.5,340.9
1978-09,Full-time employment,Females,262.6,317.3,124.2,69.4,49,91.9,1178.8,13.2,787.7,101.2
1978-09,Full-time employment,Males,565.3,660,251.7,143.2,105.3,179.9,2215.1,26,1559.8,239.7
1978-09,Part-time employment ,Both sexes,142.5,178.3,68.3,29.6,15.6,37.6,548.4,5.8,274.2,63.9
1978-09,Part-time employment ,Females,106,123.8,48.2,20.8,11.1,27.2,387.1,3.9,194.3,43.1
1978-09,Part-time employment ,Males,36.6,54.5,20.2,8.8,4.5,10.4,161.2,1.9,79.8,20.8
1978-10,Employment,Both sexes,978.3,1154.8,449.3,244.9,171.4,311.4,3968.3,45.7,2635.3,409.4
1978-10,Employment,Females,372.6,444.1,176.2,91.3,61,121.1,1573.4,17.4,983.4,147.7
1978-10,Employment,Males,605.7,710.7,273.1,153.6,110.4,190.3,2394.9,28.3,1651.9,261.7
1978-10,Full-time employment,Both sexes,839.2,981.7,379,214.2,156,273.7,3429,39.7,2365.4,340.2
1978-10,Full-time employment,Females,271.5,319.3,126,70,50.4,93.6,1201.7,13.2,792.8,100.8
1978-10,Full-time employment,Males,567.6,662.3,253,144.1,105.5,180.1,2227.3,26.4,1572.6,239.4
1978-10,Part-time employment ,Both sexes,139.2,173.2,70.3,30.8,15.4,37.8,539.3,6,269.9,69.2
1978-10,Part-time employment ,Females,101.1,124.8,50.2,21.3,10.6,27.6,371.6,4.1,190.6,46.9
1978-10,Part-time employment ,Males,38.1,48.4,20,9.5,4.9,10.2,167.7,1.9,79.3,22.3
1978-11,Employment,Both sexes,981.2,1153.1,450,246.7,171.8,312.5,3981.2,45.1,2638.2,407.3
1978-11,Employment,Females,374.1,441.9,177.4,92.3,61.3,118.8,1583.8,17.4,988.7,145.8
1978-11,Employment,Males,607.1,711.2,272.6,154.5,110.4,193.7,2397.4,27.7,1649.5,261.5
1978-11,Full-time employment,Both sexes,840.4,975.3,380.8,216.3,156.4,273.8,3435.8,38.5,2367.7,339.8
1978-11,Full-time employment,Females,273.1,312.5,125.9,70.1,50.5,92,1205.7,13,798.3,101.2
1978-11,Full-time employment,Males,567.3,662.7,254.9,146.1,106,181.7,2230.1,25.5,1569.5,238.7
1978-11,Part-time employment ,Both sexes,140.8,177.8,69.2,30.5,15.3,38.8,545.4,6.6,270.5,67.5
1978-11,Part-time employment ,Females,101,129.3,51.5,22.1,10.9,26.8,378.1,4.4,190.5,44.6
1978-11,Part-time employment ,Males,39.9,48.5,17.7,8.3,4.5,12,167.3,2.2,80,22.9
1978-12,Employment,Both sexes,991,1156.6,450.4,245.8,169.5,312,4000.9,45.2,2646.1,410.9
1978-12,Employment,Females,377.9,443,177.4,92,61.1,116.5,1589.4,17.8,1001.9,148.5
1978-12,Employment,Males,613.1,713.5,273,153.8,108.4,195.6,2411.5,27.3,1644.3,262.3
1978-12,Full-time employment,Both sexes,846.5,995,379.7,215.4,153.8,272,3429,38.7,2378.2,341.7
1978-12,Full-time employment,Females,271.6,324.5,125.6,71.2,50.3,89.5,1193.9,13.4,804.4,102
1978-12,Full-time employment,Males,574.9,670.5,254.2,144.3,103.6,182.5,2235.1,25.4,1573.8,239.8
1978-12,Part-time employment ,Both sexes,144.5,161.6,70.6,30.4,15.7,40,571.8,6.4,268,69.1
1978-12,Part-time employment ,Females,106.3,118.5,51.8,20.9,10.8,27,395.5,4.4,197.5,46.6
1978-12,Part-time employment ,Males,38.2,43,18.8,9.5,4.8,13,176.4,2,70.5,22.6
1979-01,Employment,Both sexes,1003,1162.1,454.7,246.4,171.2,312.7,4036.7,45,2638,413.3
1979-01,Employment,Females,379,450,178.4,93,61.2,117.2,1609,17.5,989.8,149.7
1979-01,Employment,Males,624,712.1,276.4,153.3,110,195.4,2427.7,27.5,1648.2,263.6
1979-01,Full-time employment,Both sexes,860.1,986.3,382,215.4,154.8,272.8,3455,38.5,2364.3,345.4
1979-01,Full-time employment,Females,276.2,320.7,126.2,71.4,49.6,88.6,1200.9,13.1,797,104.7
1979-01,Full-time employment,Males,583.9,665.6,255.8,144.1,105.2,184.2,2254.1,25.4,1567.3,240.7
1979-01,Part-time employment ,Both sexes,142.9,175.8,72.7,30.9,16.4,39.9,581.7,6.5,273.7,67.9
1979-01,Part-time employment ,Females,102.8,129.4,52.2,21.7,11.6,28.6,408.1,4.4,192.8,45.1
1979-01,Part-time employment ,Males,40.1,46.4,20.5,9.2,4.8,11.3,173.6,2.1,80.9,22.9
1979-02,Employment,Both sexes,997.1,1155.1,451.3,244.9,171.4,315.3,4050,45,2647,412.9
1979-02,Employment,Females,379.6,448.9,177.3,92,61.5,118.4,1617.8,17.5,996.6,149.6
1979-02,Employment,Males,617.5,706.2,274,152.9,109.9,196.9,2432.2,27.5,1650.5,263.2
1979-02,Full-time employment,Both sexes,861.9,989.9,381.8,213.1,155.6,273.5,3476.8,38.6,2364.2,345
1979-02,Full-time employment,Females,280.5,324,125.9,69.9,50,88.1,1210.7,13.1,792.3,104.5
1979-02,Full-time employment,Males,581.4,665.8,256,143.2,105.6,185.4,2266.1,25.6,1571.9,240.5
1979-02,Part-time employment ,Both sexes,135.2,165.2,69.4,31.8,15.9,41.8,573.1,6.3,282.9,67.9
1979-02,Part-time employment ,Females,99.1,124.9,51.4,22.1,11.5,30.3,407,4.4,204.2,45.1
1979-02,Part-time employment ,Males,36.1,40.4,18,9.7,4.4,11.5,166.1,1.9,78.6,22.8
1979-03,Employment,Both sexes,1012.4,1170.4,451.8,248.3,172.4,315.6,4055.4,45.5,2650.9,413.2
1979-03,Employment,Females,389.9,452.4,178.7,93.2,61.8,118.4,1618.5,17.9,994,149.2
1979-03,Employment,Males,622.6,718,273.1,155.1,110.6,197.2,2436.9,27.7,1656.9,264
1979-03,Full-time employment,Both sexes,871.7,997.2,379.8,214.3,157.4,273,3473,38.9,2364.5,343.4
1979-03,Full-time employment,Females,288.8,323.8,125.5,69.6,51,88,1202.2,13.4,790.7,103.1
1979-03,Full-time employment,Males,582.8,673.4,254.3,144.7,106.4,185,2270.8,25.5,1573.8,240.3
1979-03,Part-time employment ,Both sexes,140.8,173.2,72,34,15,42.6,582.4,6.6,286.4,69.8
1979-03,Part-time employment ,Females,101,128.6,53.2,23.6,10.8,30.4,416.3,4.5,203.3,46
1979-03,Part-time employment ,Males,39.8,44.6,18.8,10.4,4.2,12.2,166.1,2.2,83.1,23.7
1979-04,Employment,Both sexes,1009.8,1169.6,447.7,247.8,176.6,315.9,4071,45.9,2667.7,408.9
1979-04,Employment,Females,388,453.1,175.4,93.7,63.9,118.4,1627.3,18.2,996.8,149
1979-04,Employment,Males,621.8,716.4,272.2,154.1,112.7,197.5,2443.7,27.7,1670.9,259.8
1979-04,Full-time employment,Both sexes,867.9,989.8,375.3,214.8,162.9,275.4,3484.5,38.9,2380.4,339.4
1979-04,Full-time employment,Females,286.3,318.9,123.7,70.7,54.1,90.5,1211,13.4,791.4,104
1979-04,Full-time employment,Males,581.6,670.8,251.7,144.1,108.8,184.9,2273.5,25.5,1589.1,235.4
1979-04,Part-time employment ,Both sexes,141.9,179.8,72.3,33,13.8,40.5,586.5,7,287.3,69.4
1979-04,Part-time employment ,Females,101.6,134.2,51.8,23,9.8,27.9,416.4,4.8,205.4,45
1979-04,Part-time employment ,Males,40.2,45.6,20.5,10,4,12.6,170.2,2.2,81.9,24.4
1979-05,Employment,Both sexes,1021.7,1176,449.1,251.4,173.9,318.3,4071.4,46.6,2691.2,411.8
1979-05,Employment,Females,390.7,451.8,176.4,93.7,61.7,119.4,1626.4,18.6,1002.7,151.1
1979-05,Employment,Males,631,724.2,272.7,157.7,112.2,198.9,2445,28,1688.5,260.7
1979-05,Full-time employment,Both sexes,878.2,992.6,380.4,215.4,159.9,275.7,3470.5,39.3,2382.8,341.3
1979-05,Full-time employment,Females,287.2,317.3,128.1,69.6,51.5,88.9,1208.7,13.6,787.1,103.3
1979-05,Full-time employment,Males,591,675.3,252.4,145.8,108.4,186.8,2261.8,25.7,1595.7,238
1979-05,Part-time employment ,Both sexes,143.5,183.5,68.7,35.9,13.9,42.6,600.9,7.3,308.4,70.5
1979-05,Part-time employment ,Females,103.5,134.5,48.3,24,10.1,30.5,417.7,5,215.6,47.8
1979-05,Part-time employment ,Males,40,48.9,20.4,11.9,3.8,12.1,183.2,2.3,92.8,22.7
1979-06,Employment,Both sexes,1027.1,1182.2,453.5,249.6,177.1,316.9,4090,46.5,2685.4,417
1979-06,Employment,Females,393.1,454.1,177.2,92.5,62.6,119.2,1645.1,18.4,999,152.9
1979-06,Employment,Males,634,728.2,276.3,157.2,114.6,197.7,2444.9,28,1686.5,264.1
1979-06,Full-time employment,Both sexes,883.1,1002.9,383.3,216.3,162.7,274.7,3498.1,39.3,2383.2,346.5
1979-06,Full-time employment,Females,288.5,321.6,126,69.8,52,88.9,1228,13.4,791.7,105.5
1979-06,Full-time employment,Males,594.5,681.3,257.3,146.6,110.8,185.8,2270.1,25.9,1591.5,241
1979-06,Part-time employment ,Both sexes,144.1,179.3,70.2,33.3,14.4,42.2,591.9,7.1,302.2,70.5
1979-06,Part-time employment ,Females,104.6,132.4,51.2,22.7,10.6,30.3,417.1,5,207.2,47.4
1979-06,Part-time employment ,Males,39.5,46.9,19,10.6,3.8,11.9,174.8,2.1,95,23.1
1979-07,Employment,Both sexes,1037.9,1190.8,451.7,249.1,178.7,317.8,4109.8,46.7,2701.1,418.4
1979-07,Employment,Females,399.3,454.1,177.2,92.3,63.3,119.5,1663.4,18.5,1010.3,153.6
1979-07,Employment,Males,638.6,736.8,274.5,156.9,115.4,198.3,2446.4,28.2,1690.8,264.9
1979-07,Full-time employment,Both sexes,897.6,1005.9,380.2,215.9,162.3,275.7,3496.5,39.1,2403.3,346.1
1979-07,Full-time employment,Females,298.9,320.2,125.7,68.9,51,90,1227.3,13.3,810.6,104
1979-07,Full-time employment,Males,598.7,685.7,254.5,147,111.4,185.7,2269.2,25.8,1592.8,242.2
1979-07,Part-time employment ,Both sexes,140.4,185,71.4,33.2,16.4,42.1,613.3,7.6,297.8,72.3
1979-07,Part-time employment ,Females,100.5,133.9,51.5,23.4,12.3,29.5,436.2,5.1,199.8,49.6
1979-07,Part-time employment ,Males,39.9,51.1,19.9,9.9,4.1,12.7,177.2,2.4,98,22.7
1979-08,Employment,Both sexes,1045.3,1204.9,456.1,249,180.2,317.4,4110.8,47,2714.3,417.1
1979-08,Employment,Females,403,461.3,181.5,92.2,64.1,120.3,1669.7,18.8,1017.5,154.7
1979-08,Employment,Males,642.3,743.6,274.5,156.7,116.1,197.2,2441.1,28.2,1696.9,262.4
1979-08,Full-time employment,Both sexes,902.7,1011.2,381.3,218,164.5,275.6,3494.9,40,2416.6,341.6
1979-08,Full-time employment,Females,298.3,320.8,127.7,70,52,89.4,1231.5,13.8,819.2,102
1979-08,Full-time employment,Males,604.4,690.4,253.6,147.9,112.4,186.2,2263.5,26.2,1597.4,239.6
1979-08,Part-time employment ,Both sexes,142.5,193.8,74.8,31,15.8,41.8,615.9,7,297.7,75.5
1979-08,Part-time employment ,Females,104.6,140.6,53.8,22.2,12.1,30.8,438.2,5,198.3,52.6
1979-08,Part-time employment ,Males,37.9,53.2,21,8.8,3.7,11,177.6,2,99.4,22.8
1979-09,Employment,Both sexes,1052.8,1196.6,457.7,252.2,180.7,318.3,4118.3,46.9,2712.5,420.4
1979-09,Employment,Females,405,462.4,181.9,95.5,63.4,120.6,1664.4,18.8,1009.7,157.4
1979-09,Employment,Males,647.8,734.2,275.9,156.7,117.3,197.7,2453.9,28.1,1702.8,263
1979-09,Full-time employment,Both sexes,907,1008,382.1,220.1,164.1,277.1,3502.6,40.2,2399.4,346.3
1979-09,Full-time employment,Females,299.8,326,129.8,72.8,51.5,91.9,1226.5,14.3,799.4,107.4
1979-09,Full-time employment,Males,607.2,682,252.3,147.2,112.6,185.2,2276.1,25.9,1600,238.9
1979-09,Part-time employment ,Both sexes,145.8,188.6,75.6,32.1,16.6,41.3,615.7,6.8,313.1,74.1
1979-09,Part-time employment ,Females,105.2,136.4,52,22.6,11.9,28.7,438,4.5,210.3,50
1979-09,Part-time employment ,Males,40.6,52.2,23.6,9.5,4.8,12.5,177.8,2.3,102.9,24.1
1979-10,Employment,Both sexes,1058.1,1211.9,462.6,253.2,180.8,320.4,4129.6,46.8,2725.7,419.9
1979-10,Employment,Females,407.8,467.4,185.6,94.9,65,121.7,1680.9,18.7,1021.9,157
1979-10,Employment,Males,650.3,744.5,277,158.3,115.7,198.7,2448.7,28,1703.8,262.9
1979-10,Full-time employment,Both sexes,912.5,1019.4,387.4,220.9,163.8,279,3513.6,40,2414.2,345.7
1979-10,Full-time employment,Females,301.3,328.4,131.6,71.2,52.1,93.1,1234.3,14.4,812.9,106.3
1979-10,Full-time employment,Males,611.2,691,255.8,149.7,111.7,185.9,2279.3,25.6,1601.4,239.4
1979-10,Part-time employment ,Both sexes,145.7,192.5,75.2,32.2,17,41.3,616.1,6.7,311.5,74.2
1979-10,Part-time employment ,Females,106.6,139,54.1,23.7,12.9,28.6,446.7,4.4,209,50.7
1979-10,Part-time employment ,Males,39.1,53.5,21.1,8.6,4.1,12.8,169.4,2.4,102.5,23.5
1979-11,Employment,Both sexes,1062.7,1219.9,461.4,255.1,179.2,318.9,4140.1,47.8,2733.8,422.3
1979-11,Employment,Females,407.8,472.5,184.1,96.6,62,122.3,1687,18.9,1030.4,157.8
1979-11,Employment,Males,654.9,747.4,277.3,158.5,117.3,196.6,2453.1,28.9,1703.4,264.5
1979-11,Full-time employment,Both sexes,917.5,1018.4,386.8,222.2,163.1,277.3,3528.3,41.3,2419.9,348.1
1979-11,Full-time employment,Females,301.9,326.6,130.4,72.7,50.3,92.6,1246.8,14.3,817.3,107.1
1979-11,Full-time employment,Males,615.6,691.7,256.4,149.6,112.7,184.6,2281.5,26.9,1602.6,241
1979-11,Part-time employment ,Both sexes,145.2,201.5,74.6,32.9,16.2,41.6,611.9,6.5,313.9,74.2
1979-11,Part-time employment ,Females,105.9,145.8,53.7,23.9,11.6,29.6,440.2,4.6,213.1,50.7
1979-11,Part-time employment ,Males,39.4,55.7,20.9,9,4.5,12,171.7,2,100.8,23.5
1979-12,Employment,Both sexes,1067.3,1222.9,460.6,255.8,179.4,320.4,4147.5,47.8,2737,421.3
1979-12,Employment,Females,412.9,476.2,183.4,96.6,62.5,123.7,1689.9,18.7,1029,158.1
1979-12,Employment,Males,654.5,746.7,277.2,159.2,116.8,196.7,2457.6,29.1,1708,263.2
1979-12,Full-time employment,Both sexes,921,1015.1,387.8,222,162.2,278.2,3547,41.2,2416.8,349.5
1979-12,Full-time employment,Females,305.9,325.1,129.7,72.1,50.3,94.2,1263.4,14.1,813.4,108.3
1979-12,Full-time employment,Males,615.1,690,258.1,149.9,111.9,184,2283.6,27.1,1603.5,241.2
1979-12,Part-time employment ,Both sexes,146.4,207.8,72.8,33.8,17.1,42.2,600.5,6.6,320.1,71.8
1979-12,Part-time employment ,Females,107,151.1,53.7,24.5,12.3,29.5,426.5,4.6,215.6,49.8
1979-12,Part-time employment ,Males,39.4,56.7,19,9.3,4.9,12.7,174,2,104.5,22
1980-01,Employment,Both sexes,1074.3,1222.5,459.7,257.1,177.5,320.3,4146.9,48.7,2752.9,422.6
1980-01,Employment,Females,420.3,476.6,182.2,97.2,61.9,125.5,1695.3,19.2,1038.3,156.2
1980-01,Employment,Males,654,745.9,277.5,159.8,115.6,194.8,2451.7,29.5,1714.6,266.4
1980-01,Full-time employment,Both sexes,925.1,1011.9,385.7,224.3,160.7,277.5,3556.5,41.8,2428.7,348.3
1980-01,Full-time employment,Females,309.5,319.7,128,73.6,49.8,95.7,1269.8,14.7,818.3,106.1
1980-01,Full-time employment,Males,615.6,692.3,257.7,150.7,110.8,181.7,2286.7,27.1,1610.3,242.2
1980-01,Part-time employment ,Both sexes,149.2,210.5,74,32.7,16.8,42.8,590.4,6.9,324.3,74.3
1980-01,Part-time employment ,Females,110.7,157,54.2,23.6,12.1,29.8,425.5,4.6,220,50.1
1980-01,Part-time employment ,Males,38.5,53.6,19.8,9.1,4.7,13.1,164.9,2.3,104.3,24.2
1980-02,Employment,Both sexes,1080.5,1240.6,458.6,256.2,177.5,320.6,4152.8,48.7,2746.1,421.3
1980-02,Employment,Females,420.6,483.2,182,97.1,61.6,124.4,1694.1,19.4,1032.7,156.4
1980-02,Employment,Males,659.9,757.5,276.6,159.2,115.9,196.1,2458.7,29.4,1713.4,264.9
1980-02,Full-time employment,Both sexes,927.4,1030.9,385.5,225.2,160.8,279,3544,41.9,2432,348.6
1980-02,Full-time employment,Females,310.7,328.3,128.5,74.4,50.6,96.3,1266.9,14.5,820.7,107.2
1980-02,Full-time employment,Males,616.6,702.6,257,150.8,110.2,182.7,2277.2,27.4,1611.3,241.4
1980-02,Part-time employment ,Both sexes,153.1,209.7,73.1,31,16.7,41.6,608.8,6.8,314.1,72.7
1980-02,Part-time employment ,Females,109.8,154.8,53.5,22.6,11.1,28.1,427.2,4.8,212.1,49.2
1980-02,Part-time employment ,Males,43.2,54.9,19.6,8.4,5.7,13.5,181.6,2,102,23.5
1980-03,Employment,Both sexes,1081.4,1239.7,458.1,254.1,178.7,323.6,4150.6,49.1,2742.6,419.9
1980-03,Employment,Females,423.4,481.4,182.5,97.1,62.2,125.6,1701.7,19.6,1043.1,154.7
1980-03,Employment,Males,658,758.3,275.6,157.1,116.5,198,2448.9,29.5,1699.5,265.2
1980-03,Full-time employment,Both sexes,927,1032.9,385,223.1,162.1,281.7,3537.8,41.6,2423,344.3
1980-03,Full-time employment,Females,309,328.6,129.6,75.1,50.5,96.4,1267.6,14.3,823.8,104.8
1980-03,Full-time employment,Males,618,704.3,255.4,148,111.6,185.4,2270.2,27.4,1599.2,239.5
1980-03,Part-time employment ,Both sexes,154.4,206.8,73.1,31.1,16.6,41.8,612.8,7.5,319.6,75.6
1980-03,Part-time employment ,Females,114.5,152.8,53,22,11.7,29.2,434.1,5.4,219.3,49.9
1980-03,Part-time employment ,Males,40,54,20.1,9.1,4.9,12.6,178.7,2.1,100.3,25.7
1980-04,Employment,Both sexes,1087.4,1254,463.1,254.6,179.1,323.1,4149.1,48.2,2751.6,428.4
1980-04,Employment,Females,426.7,488,184.2,96.9,62.9,126.1,1712.3,19.2,1050.1,161.3
1980-04,Employment,Males,660.6,766,278.9,157.7,116.1,197,2436.7,29.1,1701.5,267.1
1980-04,Full-time employment,Both sexes,934.5,1041.1,387.6,223.9,161.8,280.2,3528.3,40.9,2425.2,356.6
1980-04,Full-time employment,Females,312.4,331.8,129.9,75.5,50.6,96.2,1268.5,13.9,828.6,110.9
1980-04,Full-time employment,Males,622.1,709.3,257.7,148.4,111.2,184,2259.8,27,1596.6,245.7
1980-04,Part-time employment ,Both sexes,152.9,212.8,75.4,30.6,17.3,42.9,620.8,7.4,326.4,71.8
1980-04,Part-time employment ,Females,114.4,156.2,54.3,21.4,12.4,29.9,443.9,5.3,221.5,50.4
1980-04,Part-time employment ,Males,38.5,56.7,21.2,9.2,4.9,13,176.9,2,104.9,21.5
1980-05,Employment,Both sexes,1092,1255.2,459.7,250.1,179.7,321.6,4122.5,47.8,2738.8,424.2
1980-05,Employment,Females,429.2,490,184.4,96.2,63.4,126.5,1704.6,19.1,1038.8,158.2
1980-05,Employment,Males,662.8,765.2,275.3,153.9,116.3,195.1,2417.9,28.7,1700,266
1980-05,Full-time employment,Both sexes,939.8,1050.1,382.4,219.6,163.1,278.5,3506.3,40.4,2422.5,348.2
1980-05,Full-time employment,Females,315.1,340,128.3,74.8,51.2,96.6,1258.2,14,823.5,105.6
1980-05,Full-time employment,Males,624.7,710.1,254.1,144.8,111.8,181.9,2248.1,26.5,1599.1,242.6
1980-05,Part-time employment ,Both sexes,152.2,205.1,77.3,30.5,16.6,43.1,616.1,7.4,316.3,76
1980-05,Part-time employment ,Females,114.1,149.9,56.1,21.4,12.2,29.9,446.3,5.2,215.4,52.6
1980-05,Part-time employment ,Males,38.2,55.1,21.2,9,4.4,13.2,169.8,2.2,100.9,23.4
1980-06,Employment,Both sexes,1097.9,1262.2,460.8,249.5,178.5,323.9,4150.5,47.7,2741.8,423.8
1980-06,Employment,Females,433.5,495.9,185.7,96,63.6,128.8,1710.5,18.9,1040.6,157.6
1980-06,Employment,Males,664.4,766.4,275.1,153.6,114.9,195.1,2440,28.8,1701.2,266.3
1980-06,Full-time employment,Both sexes,946,1054.6,382.3,215.3,162.1,278.7,3526.8,40.8,2427.3,346
1980-06,Full-time employment,Females,319.2,344.4,128.2,72.4,51.8,98.2,1261.5,14.3,824.2,105.1
1980-06,Full-time employment,Males,626.8,710.2,254.1,142.9,110.3,180.4,2265.3,26.5,1603.1,240.9
1980-06,Part-time employment ,Both sexes,151.9,207.7,78.6,34.2,16.4,45.2,623.7,6.9,314.5,77.8
1980-06,Part-time employment ,Females,114.3,151.5,57.5,23.5,11.8,30.5,449,4.6,216.4,52.5
1980-06,Part-time employment ,Males,37.6,56.2,21,10.7,4.7,14.7,174.7,2.3,98,25.3
1980-07,Employment,Both sexes,1093.3,1264.2,460.3,251.6,179.6,323.1,4145.5,47.2,2748,422.3
1980-07,Employment,Females,429.6,497,187.2,98.2,64.2,127.3,1714.7,18.6,1045.3,157.6
1980-07,Employment,Males,663.7,767.2,273.1,153.4,115.5,195.8,2430.8,28.6,1702.7,264.7
1980-07,Full-time employment,Both sexes,938.9,1067.6,383.7,217.9,163.7,278.8,3526.9,40.8,2410.3,344.8
1980-07,Full-time employment,Females,313.3,355.3,131.4,74.7,52.5,95.7,1262.7,14.1,813.8,104
1980-07,Full-time employment,Males,625.6,712.3,252.3,143.2,111.2,183.1,2264.2,26.7,1596.5,240.8
1980-07,Part-time employment ,Both sexes,154.4,196.6,76.6,33.7,16,44.3,618.6,6.4,337.6,77.4
1980-07,Part-time employment ,Females,116.4,141.7,55.7,23.5,11.7,31.6,452,4.5,231.4,53.6
1980-07,Part-time employment ,Males,38,55,20.8,10.2,4.3,12.7,166.5,1.9,106.2,23.8
1980-08,Employment,Both sexes,1100.1,1278.4,462.6,251.6,179.2,322.2,4159.8,47.5,2746.4,422.4
1980-08,Employment,Females,434,501.8,188.9,98.2,63.9,126.7,1717.6,18.5,1044,156.9
1980-08,Employment,Males,666.1,776.6,273.7,153.4,115.3,195.5,2442.2,29,1702.4,265.5
1980-08,Full-time employment,Both sexes,947.8,1074.8,386.9,217.2,165,277.1,3537.7,41.1,2406,344.1
1980-08,Full-time employment,Females,320.7,354.8,134.5,73.6,53.8,95.6,1267.4,14.1,812.1,104.1
1980-08,Full-time employment,Males,627.2,720.1,252.3,143.5,111.2,181.5,2270.3,27,1593.9,240
1980-08,Part-time employment ,Both sexes,152.3,203.6,75.7,34.4,14.2,45.1,622.1,6.5,340.4,78.3
1980-08,Part-time employment ,Females,113.3,147,54.3,24.5,10.1,31.1,450.2,4.4,231.9,52.8
